SaleID,Date,CustomerID,ProductID,Quantity,TotalAmount,Name,Age,Gender,Region,Email,ProductName,Category,Price,StockQuantity,ReturnID,ReturnDate,Reason
406,2023-01-05,137,47,4,3200.28,Daniel Gallagher,61,Male,North,ronniebrown@yahoo.com,Smile,Clothing,800.07,176,,,
407,2023-06-29,68,36,9,4731.39,Jason Nelson,22,Female,North,blairangela@jackson-wagner.org,Big,Electronics,525.71,83,,,
408,2023-10-15,160,4,5,1455.9,Andrew Thomas,59,Female,North,ybrown@hotmail.com,Mission,Furniture,291.18,401,,,
409,2023-07-21,29,15,9,5951.16,Daniel Shaw,31,Male,South,jennifermitchell@yahoo.com,How,Electronics,661.24,374,,,
410,2023-11-02,36,24,7,6692.42,Madison Ward,64,Female,East,pmartinez@alvarado.com,Career,Clothing,956.06,408,,,
411,2023-11-09,127,21,5,1525.45,Laurie Trujillo,50,Female,East,sjones@mathis-gordon.com,Sort,Books,305.09,64,,,
412,2023-05-28,142,6,6,3261.96,Jordan Obrien,56,Male,West,jaredfarley@hotmail.com,Window,Books,543.66,382,127.0,2023-08-25,Defective
413,2023-12-24,80,27,1,436.2,Michael Woodward,27,Male,North,alexisnelson@murray-patel.com,Safe,Books,436.2,299,,,
414,2023-06-09,20,18,10,9620.0,Julie Perez,36,Female,North,qporter@yahoo.com,These,Clothing,962.0,95,,,
415,2023-02-19,193,14,2,776.0,Michael Rivers,38,Male,East,matthew85@hotmail.com,Important,Clothing,388.0,53,,,
416,2023-08-30,55,7,3,1400.46,Mr. Jesse Krueger,27,Male,North,paul89@hotmail.com,Point,Electronics,466.82,371,,,
417,2023-06-28,84,24,1,956.06,Antonio Mcfarland,65,Female,East,garyhernandez@yahoo.com,Career,Clothing,956.06,408,,,
418,2023-09-07,152,35,6,1014.6,Stacey Perez,42,Male,West,vgreen@gmail.com,Modern,Electronics,169.1,111,,,
419,2023-11-04,24,1,9,6091.74,Laura Smith,22,Male,East,justinmiller@yahoo.com,Story,Furniture,676.86,499,,,
420,2023-06-17,181,39,1,191.17,Christina Krueger,42,Male,North,eharris@gmail.com,Blood,Electronics,191.17,42,,,
421,2023-06-13,101,47,3,2400.21,Kenneth Burgess,29,Female,West,xavierjohnson@king-nichols.com,Smile,Clothing,800.07,176,,,
422,2023-04-04,7,19,4,830.0,Richard Hernandez,22,Male,South,freemankathryn@jimenez-paul.net,Check,Books,207.5,346,,,
423,2023-04-18,124,50,7,4802.42,Steven Hickman,53,Male,South,lyonsdestiny@henson.net,Finish,Books,686.06,149,,,
424,2023-10-14,174,45,9,5574.42,Chelsea Allen,47,Female,North,andrewbrown@hotmail.com,System,Furniture,619.38,13,,,
425,2023-03-05,105,22,9,7523.37,David Marshall,42,Female,West,romeromichael@hotmail.com,Music,Books,835.93,161,130.0,2023-06-02,Changed Mind
426,2023-12-22,66,7,3,1400.46,Melissa Charles,42,Female,West,christinaaustin@yahoo.com,Point,Electronics,466.82,371,,,
427,2023-12-05,30,34,9,6719.22,Laura Harper,64,Male,North,blackwelljulie@yahoo.com,Dream,Electronics,746.58,255,,,
428,2023-03-25,141,5,8,5895.6,Mary Santiago,55,Female,South,thompsondustin@wilson.com,Score,Books,736.95,191,,,
429,2023-02-04,125,15,10,6612.4,Sarah Adams,24,Male,West,tonyyu@yahoo.com,How,Electronics,661.24,374,,,
430,2023-08-11,115,13,7,1397.06,Jeffery Hill,53,Male,East,aprilestrada@sherman.com,Attorney,Clothing,199.58,184,,,
431,2023-07-20,164,31,7,1967.63,Drew Joyce,51,Male,East,zallen@hotmail.com,Operation,Electronics,281.09,47,,,
432,2023-10-07,64,32,6,3124.14,Tracy Levine,45,Male,East,estradalee@hotmail.com,Republican,Books,520.69,81,,,
433,2023-03-28,2,27,3,1308.6,Earl Perry,25,Male,North,ushaw@shaffer-nelson.org,Safe,Books,436.2,299,,,
434,2023-06-12,74,30,9,5028.21,Holly Mason,36,Male,North,sean75@jones-thomas.com,Base,Clothing,558.69,210,,,
435,2023-12-23,41,31,9,2529.81,Misty Haynes,39,Male,East,russelltheresa@hanna.info,Operation,Electronics,281.09,47,,,
436,2023-02-16,44,35,10,1691.0,Robyn Ross,53,Male,West,sarah07@yahoo.com,Modern,Electronics,169.1,111,,,
437,2023-12-02,5,17,2,1024.66,Edward Boyd,31,Female,North,cassandra09@reynolds.com,Song,Furniture,512.33,373,48.0,2023-02-07,Defective
438,2023-01-21,108,47,2,1600.14,Catherine Walker,36,Female,South,paustin@yahoo.com,Smile,Clothing,800.07,176,116.0,2023-04-09,Changed Mind
439,2023-10-23,117,30,9,5028.21,Patrick White,22,Female,South,allenjohn@lopez.com,Base,Clothing,558.69,210,,,
440,2023-09-17,188,45,1,619.38,Deborah Braun,41,Female,East,dmontgomery@gmail.com,System,Furniture,619.38,13,,,
441,2023-07-31,33,3,5,1503.45,Tina Tucker,50,Male,North,antonio81@yahoo.com,Skin,Electronics,300.69,343,,,
442,2023-01-27,64,47,2,1600.14,Tracy Levine,45,Male,East,estradalee@hotmail.com,Smile,Clothing,800.07,176,,,
443,2023-05-22,123,3,9,2706.21,Seth Garrett,18,Female,East,leechristopher@howard.org,Skin,Electronics,300.69,343,,,
444,2023-05-03,118,45,3,1858.14,Joel Harris,57,Male,South,linda11@cortez-scott.org,System,Furniture,619.38,13,,,
445,2023-02-20,43,33,1,267.27,Jane Torres,27,Female,South,fleminglee@gmail.com,Improve,Furniture,267.27,174,,,
446,2023-09-02,114,11,5,3767.6,Michele Ingram,50,Male,South,vincent22@gmail.com,Road,Books,753.52,479,137.0,2023-01-25,Wrong Item
447,2023-10-11,129,18,3,2886.0,Jonathan Stewart,58,Female,South,tammy54@gmail.com,These,Clothing,962.0,95,,,
448,2023-01-15,51,34,2,1493.16,Jay Williams,36,Male,West,james82@murphy.com,Dream,Electronics,746.58,255,,,
449,2023-02-01,46,21,6,1830.54,Dawn Floyd,42,Male,South,dmcdonald@white-gay.org,Sort,Books,305.09,64,,,
450,2023-03-03,129,1,5,3384.3,Jonathan Stewart,58,Female,South,tammy54@gmail.com,Story,Furniture,676.86,499,12.0,2023-05-22,Changed Mind
451,2023-03-13,16,13,6,1197.48,Gerald Patterson,61,Female,North,kennethadams@yahoo.com,Attorney,Clothing,199.58,184,,,
452,2023-10-11,121,50,5,3430.3,Michael Mcclain,64,Female,East,kelly15@booker.net,Finish,Books,686.06,149,,,
453,2023-11-20,62,47,9,7200.63,Andrea Torres,35,Female,East,jonesbenjamin@hotmail.com,Smile,Clothing,800.07,176,,,
454,2023-02-26,155,8,2,243.88,Bridget Roberts,26,Male,West,jerrywilson@moody.com,Office,Electronics,121.94,472,,,
455,2023-04-20,83,25,4,1860.84,David Spencer,59,Male,West,edwardbruce@hotmail.com,Thank,Clothing,465.21,231,,,
456,2023-06-19,112,37,2,1139.74,Megan Campbell,49,Female,North,qperry@eaton.biz,Table,Books,569.87,183,,,
457,2023-04-28,174,41,6,886.38,Chelsea Allen,47,Female,North,andrewbrown@hotmail.com,Prove,Electronics,147.73,205,,,
458,2023-08-15,146,8,7,853.58,Rebecca Price,24,Female,West,andrew31@jones.net,Office,Electronics,121.94,472,,,
459,2023-10-24,16,42,9,2446.65,Gerald Patterson,61,Female,North,kennethadams@yahoo.com,Republican,Electronics,271.85,139,148.0,2023-12-14,Changed Mind
460,2023-11-15,1,10,6,2025.3,Reginald Green,36,Female,North,ericmueller@baldwin-cochran.com,Address,Electronics,337.55,68,2.0,2023-10-20,Wrong Item
461,2023-08-04,191,13,7,1397.06,Colin Rivera,36,Female,South,marianelson@gmail.com,Attorney,Clothing,199.58,184,,,
462,2023-12-21,18,49,3,885.84,Christopher Ayala,58,Male,North,khill@gmail.com,For,Furniture,295.28,448,,,
463,2023-10-14,67,10,2,675.1,Nicholas Lawrence,25,Female,West,figueroanicole@johnston.net,Address,Electronics,337.55,68,,,
464,2023-05-20,164,27,4,1744.8,Drew Joyce,51,Male,East,zallen@hotmail.com,Safe,Books,436.2,299,,,
465,2023-05-05,15,30,5,2793.45,Dan Saunders,53,Male,South,pam74@yahoo.com,Base,Clothing,558.69,210,,,
466,2023-07-05,140,18,9,8658.0,Amy Diaz,33,Male,East,jamessmith@webb.com,These,Clothing,962.0,95,3.0,2023-02-17,Defective
467,2023-10-19,177,9,7,661.43,Kathryn Mitchell,57,Male,North,erinroberts@hayes.info,Sign,Books,94.49,165,,,
468,2023-05-11,133,48,5,1333.45,Paige Ray,52,Male,South,parkspaul@yahoo.com,Oil,Books,266.69,160,,,
469,2023-06-14,91,8,4,487.76,Eduardo Cole,54,Male,West,qwest@hotmail.com,Office,Electronics,121.94,472,,,
470,2023-09-10,37,22,9,7523.37,Scott Brown,42,Male,South,brandonunderwood@gmail.com,Music,Books,835.93,161,,,
471,2023-06-16,103,22,10,8359.3,Mallory Hill,35,Male,North,april60@meyer.com,Music,Books,835.93,161,,,
472,2023-02-26,51,5,3,2210.85,Jay Williams,36,Male,West,james82@murphy.com,Score,Books,736.95,191,,,
473,2023-10-16,28,48,4,1066.76,Jordan Campbell,24,Male,West,samanthahernandez@davis.com,Oil,Books,266.69,160,,,
474,2023-10-21,136,23,3,1085.4,Michael Berger,32,Female,West,ylynch@whitaker-palmer.info,Few,Furniture,361.8,132,,,
475,2023-09-16,75,28,3,2775.57,Lydia Larsen,65,Female,South,martinezmark@yahoo.com,Whatever,Books,925.19,390,,,
476,2023-01-24,125,46,9,4442.04,Sarah Adams,24,Male,West,tonyyu@yahoo.com,With,Electronics,493.56,457,45.0,2023-09-07,Changed Mind
477,2023-08-19,95,49,4,1181.12,Joshua Stevens,23,Male,North,cassandra70@yahoo.com,For,Furniture,295.28,448,,,
478,2023-07-15,66,41,6,886.38,Melissa Charles,42,Female,West,christinaaustin@yahoo.com,Prove,Electronics,147.73,205,,,
479,2023-12-10,115,15,9,5951.16,Jeffery Hill,53,Male,East,aprilestrada@sherman.com,How,Electronics,661.24,374,,,
480,2023-06-17,179,22,10,8359.3,Amber Baker,42,Male,North,rachel17@martinez.org,Music,Books,835.93,161,,,
481,2023-07-02,143,15,2,1322.48,Katherine Conner,59,Male,West,kingmolly@hicks.com,How,Electronics,661.24,374,,,
482,2023-11-24,185,5,3,2210.85,Christopher Johnson,60,Male,South,christophergarcia@yahoo.com,Score,Books,736.95,191,77.0,2023-09-17,Defective
483,2023-12-08,151,4,8,2329.44,Christy Griffin,61,Female,North,alexis83@hotmail.com,Mission,Furniture,291.18,401,11.0,2023-08-04,Defective
484,2023-11-17,75,49,9,2657.52,Lydia Larsen,65,Female,South,martinezmark@yahoo.com,For,Furniture,295.28,448,4.0,2023-01-06,Wrong Item
485,2023-10-05,16,46,2,987.12,Gerald Patterson,61,Female,North,kennethadams@yahoo.com,With,Electronics,493.56,457,,,
486,2023-10-27,50,5,4,2947.8,Stephanie Bailey,50,Female,West,alecwhite@yahoo.com,Score,Books,736.95,191,,,
487,2023-01-13,3,15,3,1983.72,Mary Wolf,48,Male,West,deniselopez@aguilar.com,How,Electronics,661.24,374,,,
488,2023-05-30,173,14,4,1552.0,Richard Booth,58,Male,West,shelbynovak@hardy-hernandez.com,Important,Clothing,388.0,53,,,
489,2023-06-01,187,16,1,432.46,Brian Dixon,25,Female,West,snyderkimberly@hotmail.com,Recent,Clothing,432.46,475,,,
490,2023-05-28,70,4,10,2911.8,Richard Martin,53,Male,East,hromero@mata.com,Mission,Furniture,291.18,401,,,
491,2023-05-13,56,32,10,5206.9,Jenna Moore,46,Female,East,kurt14@hotmail.com,Republican,Books,520.69,81,,,
492,2023-12-28,118,3,2,601.38,Joel Harris,57,Male,South,linda11@cortez-scott.org,Skin,Electronics,300.69,343,,,
493,2023-09-01,20,16,2,864.92,Julie Perez,36,Female,North,qporter@yahoo.com,Recent,Clothing,432.46,475,,,
494,2023-01-28,45,14,4,1552.0,Jacqueline Keller,55,Male,West,ghoward@hotmail.com,Important,Clothing,388.0,53,,,
495,2023-05-01,140,19,10,2075.0,Amy Diaz,33,Male,East,jamessmith@webb.com,Check,Books,207.5,346,,,
496,2023-04-22,126,30,8,4469.52,Jacob Osborn,21,Male,East,jasonrivas@jones.com,Base,Clothing,558.69,210,,,
497,2023-02-24,143,13,4,798.32,Katherine Conner,59,Male,West,kingmolly@hicks.com,Attorney,Clothing,199.58,184,,,
498,2023-08-22,3,49,10,2952.8,Mary Wolf,48,Male,West,deniselopez@aguilar.com,For,Furniture,295.28,448,,,
499,2023-02-28,123,50,9,6174.54,Seth Garrett,18,Female,East,leechristopher@howard.org,Finish,Books,686.06,149,142.0,2023-11-20,Defective
500,2023-09-10,160,41,6,886.38,Andrew Thomas,59,Female,North,ybrown@hotmail.com,Prove,Electronics,147.73,205,,,
501,2023-09-16,183,34,3,2239.74,Elizabeth Smith,45,Female,East,dcastro@bean.com,Dream,Electronics,746.58,255,5.0,2023-03-10,Wrong Item
501,2023-09-16,183,34,3,2239.74,Elizabeth Smith,45,Female,East,dcastro@bean.com,Dream,Electronics,746.58,255,129.0,2023-11-28,Wrong Item
502,2023-01-07,135,29,9,6018.21,Robin Lewis,36,Female,West,fgutierrez@yahoo.com,Law,Furniture,668.69,371,,,
503,2023-09-21,135,14,5,1940.0,Robin Lewis,36,Female,West,fgutierrez@yahoo.com,Important,Clothing,388.0,53,109.0,2023-11-18,Changed Mind
504,2023-03-12,90,39,7,1338.19,Lisa Smith,50,Female,South,michael47@hotmail.com,Blood,Electronics,191.17,42,7.0,2023-09-09,Changed Mind
505,2023-07-24,27,45,9,5574.42,Jessica Warren,33,Male,West,lauracooley@randall.com,System,Furniture,619.38,13,,,
506,2023-06-01,155,8,7,853.58,Bridget Roberts,26,Male,West,jerrywilson@moody.com,Office,Electronics,121.94,472,,,
507,2023-01-16,159,38,1,883.32,David Sanchez,38,Female,East,michaelstevens@gmail.com,Against,Books,883.32,290,,,
508,2023-10-04,12,38,4,3533.28,Tammy Martin,29,Male,East,daniel67@yahoo.com,Against,Books,883.32,290,,,
509,2023-02-19,111,8,7,853.58,Joan Boyd,37,Male,East,aaron17@gmail.com,Office,Electronics,121.94,472,,,
510,2023-10-11,3,22,6,5015.58,Mary Wolf,48,Male,West,deniselopez@aguilar.com,Music,Books,835.93,161,84.0,2023-03-04,Wrong Item
511,2023-04-09,123,41,5,738.65,Seth Garrett,18,Female,East,leechristopher@howard.org,Prove,Electronics,147.73,205,,,
512,2023-12-22,110,40,6,3143.22,Katelyn Miller,35,Female,West,kathy73@ferrell.com,Where,Books,523.87,169,,,
513,2023-08-18,70,9,6,566.94,Richard Martin,53,Male,East,hromero@mata.com,Sign,Books,94.49,165,,,
514,2023-06-25,171,34,7,5226.06,Brandon Ortiz,46,Female,West,ophillips@gmail.com,Dream,Electronics,746.58,255,,,
515,2023-11-03,196,15,9,5951.16,Kelly Terry,42,Male,North,yburns@hotmail.com,How,Electronics,661.24,374,,,
516,2023-09-26,112,50,2,1372.12,Megan Campbell,49,Female,North,qperry@eaton.biz,Finish,Books,686.06,149,,,
517,2023-02-27,188,30,10,5586.9,Deborah Braun,41,Female,East,dmontgomery@gmail.com,Base,Clothing,558.69,210,,,
518,2023-08-09,167,26,1,522.93,Donna Carrillo,25,Male,North,connorgarcia@russell-lawrence.biz,Which,Clothing,522.93,445,,,
519,2023-06-22,32,48,10,2666.9,Jason Fisher,33,Female,East,jared76@hotmail.com,Oil,Books,266.69,160,,,
520,2023-11-23,154,9,9,850.41,Veronica Gibson,36,Male,West,allisongraham@hotmail.com,Sign,Books,94.49,165,10.0,2023-03-31,Changed Mind
521,2023-11-08,93,12,2,718.72,Michelle Carr PhD,24,Female,West,gbaker@shaw.org,Nothing,Electronics,359.36,439,,,
522,2023-10-05,187,29,9,6018.21,Brian Dixon,25,Female,West,snyderkimberly@hotmail.com,Law,Furniture,668.69,371,,,
523,2023-10-15,36,47,3,2400.21,Madison Ward,64,Female,East,pmartinez@alvarado.com,Smile,Clothing,800.07,176,,,
524,2023-03-29,92,48,2,533.38,Dennis Robinson,40,Female,South,jgould@yahoo.com,Oil,Books,266.69,160,,,
525,2023-07-25,76,12,9,3234.24,Jeremy Nguyen,58,Female,West,robertbooker@gmail.com,Nothing,Electronics,359.36,439,,,
526,2023-06-24,11,16,9,3892.14,Jamie Bass,35,Male,North,tylergibbs@miller-greene.net,Recent,Clothing,432.46,475,,,
527,2023-03-14,70,27,4,1744.8,Richard Martin,53,Male,East,hromero@mata.com,Safe,Books,436.2,299,,,
528,2023-10-06,58,23,1,361.8,Patricia Johnson,42,Male,East,shelly79@hotmail.com,Few,Furniture,361.8,132,,,
529,2023-04-04,5,24,1,956.06,Edward Boyd,31,Female,North,cassandra09@reynolds.com,Career,Clothing,956.06,408,,,
530,2023-08-06,107,32,10,5206.9,Mr. William Edwards,19,Male,West,brenda10@keller-stein.com,Republican,Books,520.69,81,,,
531,2023-12-20,2,21,3,915.27,Earl Perry,25,Male,North,ushaw@shaffer-nelson.org,Sort,Books,305.09,64,,,
532,2023-07-16,9,1,10,6768.6,Natalie Chen,64,Male,West,dthornton@hotmail.com,Story,Furniture,676.86,499,100.0,2023-12-11,Changed Mind
533,2023-05-27,76,46,7,3454.92,Jeremy Nguyen,58,Female,West,robertbooker@gmail.com,With,Electronics,493.56,457,28.0,2023-02-16,Defective
534,2023-10-26,67,47,2,1600.14,Nicholas Lawrence,25,Female,West,figueroanicole@johnston.net,Smile,Clothing,800.07,176,,,
535,2023-06-16,60,35,1,169.1,Roger Smith,40,Female,South,christopher08@hotmail.com,Modern,Electronics,169.1,111,,,
536,2023-04-13,151,36,6,3154.26,Christy Griffin,61,Female,North,alexis83@hotmail.com,Big,Electronics,525.71,83,,,
537,2023-04-20,117,40,4,2095.48,Patrick White,22,Female,South,allenjohn@lopez.com,Where,Books,523.87,169,,,
538,2023-08-26,21,43,3,2249.25,Jennifer Johnston,37,Female,East,turnerangela@thomas.com,Cup,Furniture,749.75,280,,,
539,2023-10-18,62,28,2,1850.38,Andrea Torres,35,Female,East,jonesbenjamin@hotmail.com,Whatever,Books,925.19,390,,,
540,2023-08-26,168,1,3,2030.58,Betty Brennan,49,Male,East,omayer@zamora.info,Story,Furniture,676.86,499,,,
541,2023-01-21,112,11,4,3014.08,Megan Campbell,49,Female,North,qperry@eaton.biz,Road,Books,753.52,479,80.0,2023-09-02,Changed Mind
542,2023-04-03,26,4,1,291.18,Louis Meza,42,Female,East,michelle78@diaz.com,Mission,Furniture,291.18,401,29.0,2023-07-29,Changed Mind
543,2023-11-15,172,14,4,1552.0,Stephanie Hensley,54,Male,East,grodriguez@hotmail.com,Important,Clothing,388.0,53,,,
544,2023-08-09,173,37,7,3989.09,Richard Booth,58,Male,West,shelbynovak@hardy-hernandez.com,Table,Books,569.87,183,83.0,2023-07-19,Defective
545,2023-05-16,99,46,6,2961.36,Matthew Johnson,45,Male,East,brewersandra@yahoo.com,With,Electronics,493.56,457,,,
546,2023-04-29,101,17,9,4610.97,Kenneth Burgess,29,Female,West,xavierjohnson@king-nichols.com,Song,Furniture,512.33,373,,,
547,2023-02-07,70,37,3,1709.61,Richard Martin,53,Male,East,hromero@mata.com,Table,Books,569.87,183,,,
548,2023-03-02,163,36,2,1051.42,Derrick Kline,32,Female,South,ericward@cantu.com,Big,Electronics,525.71,83,,,
549,2023-01-31,117,36,10,5257.1,Patrick White,22,Female,South,allenjohn@lopez.com,Big,Electronics,525.71,83,50.0,2023-03-29,Defective
550,2023-11-23,137,22,4,3343.72,Daniel Gallagher,61,Male,North,ronniebrown@yahoo.com,Music,Books,835.93,161,,,
551,2023-11-27,145,24,1,956.06,Hannah Jones,55,Male,East,patricknorman@jones-ford.com,Career,Clothing,956.06,408,,,
552,2023-02-11,182,47,2,1600.14,Paula Hughes,53,Female,North,dawsonstephen@gmail.com,Smile,Clothing,800.07,176,,,
553,2023-01-08,59,18,8,7696.0,Virginia West,52,Male,North,mholmes@perry.com,These,Clothing,962.0,95,,,
554,2023-01-22,167,43,3,2249.25,Donna Carrillo,25,Male,North,connorgarcia@russell-lawrence.biz,Cup,Furniture,749.75,280,,,
555,2023-09-16,4,29,5,3343.45,Anna Bates,20,Male,North,jeremyfuller@yahoo.com,Law,Furniture,668.69,371,,,
556,2023-01-26,77,8,5,609.7,Stephanie Rowe,45,Female,South,collinsmonica@gmail.com,Office,Electronics,121.94,472,,,
557,2023-05-11,12,20,1,251.67,Tammy Martin,29,Male,East,daniel67@yahoo.com,Political,Books,251.67,261,,,
558,2023-04-19,88,12,6,2156.16,Charles Archer,32,Female,North,daniel28@davis-reilly.com,Nothing,Electronics,359.36,439,74.0,2023-01-27,Defective
559,2023-02-11,30,5,4,2947.8,Laura Harper,64,Male,North,blackwelljulie@yahoo.com,Score,Books,736.95,191,,,
560,2023-07-06,42,10,1,337.55,Savannah Lawson,44,Male,East,dianawright@hayes.org,Address,Electronics,337.55,68,,,
561,2023-07-12,60,35,10,1691.0,Roger Smith,40,Female,South,christopher08@hotmail.com,Modern,Electronics,169.1,111,,,
562,2023-12-29,21,39,4,764.68,Jennifer Johnston,37,Female,East,turnerangela@thomas.com,Blood,Electronics,191.17,42,,,
563,2023-01-09,150,7,7,3267.74,Roger Carlson,41,Female,North,janevazquez@nielsen.com,Point,Electronics,466.82,371,,,
564,2023-01-21,191,23,9,3256.2,Colin Rivera,36,Female,South,marianelson@gmail.com,Few,Furniture,361.8,132,,,
565,2023-06-25,14,5,4,2947.8,William Brady,56,Male,West,daniel80@hotmail.com,Score,Books,736.95,191,,,
566,2023-12-09,164,28,9,8326.71,Drew Joyce,51,Male,East,zallen@hotmail.com,Whatever,Books,925.19,390,,,
567,2023-01-13,174,8,10,1219.4,Chelsea Allen,47,Female,North,andrewbrown@hotmail.com,Office,Electronics,121.94,472,139.0,2023-04-22,Changed Mind
568,2023-10-19,144,35,10,1691.0,Nicholas Frost,57,Female,South,kporter@stevens.info,Modern,Electronics,169.1,111,,,
569,2023-03-11,182,31,6,1686.54,Paula Hughes,53,Female,North,dawsonstephen@gmail.com,Operation,Electronics,281.09,47,,,
570,2023-01-16,22,49,5,1476.4,Dawn Miles,37,Male,North,bleonard@cox.org,For,Furniture,295.28,448,,,
571,2023-09-14,48,39,1,191.17,Jacob Santiago,19,Male,East,vhinton@bartlett.info,Blood,Electronics,191.17,42,,,
572,2023-05-06,42,31,9,2529.81,Savannah Lawson,44,Male,East,dianawright@hayes.org,Operation,Electronics,281.09,47,31.0,2023-03-30,Wrong Item
573,2023-02-15,31,25,4,1860.84,James Mcintyre,57,Male,West,josephhernandez@lopez.com,Thank,Clothing,465.21,231,,,
574,2023-11-03,170,29,6,4012.14,Lisa Davidson,34,Female,West,ryanpatel@rogers-martinez.com,Law,Furniture,668.69,371,,,
575,2023-04-01,163,2,5,1713.7,Derrick Kline,32,Female,South,ericward@cantu.com,Film,Electronics,342.74,360,,,
576,2023-04-09,180,24,2,1912.12,Kimberly Orozco,40,Female,West,mhill@yahoo.com,Career,Clothing,956.06,408,,,
577,2023-12-11,109,22,7,5851.51,Christine Wilson,52,Female,South,ecruz@stewart.com,Music,Books,835.93,161,,,
578,2023-12-15,144,31,5,1405.45,Nicholas Frost,57,Female,South,kporter@stevens.info,Operation,Electronics,281.09,47,,,
579,2023-07-30,130,18,3,2886.0,Paul Wheeler,59,Male,South,kenneth54@yahoo.com,These,Clothing,962.0,95,,,
580,2023-05-16,109,35,6,1014.6,Christine Wilson,52,Female,South,ecruz@stewart.com,Modern,Electronics,169.1,111,,,
581,2023-11-23,200,41,4,590.92,Geoffrey Lewis,39,Female,East,marilynjimenez@mullen.com,Prove,Electronics,147.73,205,,,
582,2023-12-05,37,39,9,1720.53,Scott Brown,42,Male,South,brandonunderwood@gmail.com,Blood,Electronics,191.17,42,32.0,2023-01-22,Changed Mind
583,2023-12-15,24,15,3,1983.72,Laura Smith,22,Male,East,justinmiller@yahoo.com,How,Electronics,661.24,374,,,
584,2023-07-13,181,9,9,850.41,Christina Krueger,42,Male,North,eharris@gmail.com,Sign,Books,94.49,165,,,
585,2023-12-30,112,15,10,6612.4,Megan Campbell,49,Female,North,qperry@eaton.biz,How,Electronics,661.24,374,,,
586,2023-09-19,188,10,3,1012.65,Deborah Braun,41,Female,East,dmontgomery@gmail.com,Address,Electronics,337.55,68,,,
587,2023-12-18,130,40,8,4190.96,Paul Wheeler,59,Male,South,kenneth54@yahoo.com,Where,Books,523.87,169,,,
588,2023-10-05,176,41,8,1181.84,Jamie Marquez,19,Male,East,davismiguel@blake-baker.com,Prove,Electronics,147.73,205,,,
589,2023-07-14,164,35,5,845.5,Drew Joyce,51,Male,East,zallen@hotmail.com,Modern,Electronics,169.1,111,,,
590,2023-02-15,36,5,2,1473.9,Madison Ward,64,Female,East,pmartinez@alvarado.com,Score,Books,736.95,191,,,
591,2023-08-10,36,37,6,3419.22,Madison Ward,64,Female,East,pmartinez@alvarado.com,Table,Books,569.87,183,,,
592,2023-05-10,130,44,6,2443.86,Paul Wheeler,59,Male,South,kenneth54@yahoo.com,Inside,Books,407.31,445,,,
593,2023-05-25,117,35,4,676.4,Patrick White,22,Female,South,allenjohn@lopez.com,Modern,Electronics,169.1,111,,,
594,2023-10-10,63,27,3,1308.6,Rachel Wilson,26,Male,South,garciadillon@hotmail.com,Safe,Books,436.2,299,,,
595,2023-02-13,78,26,5,2614.65,Jared Perkins,62,Male,East,jnorton@hotmail.com,Which,Clothing,522.93,445,,,
596,2023-03-11,12,16,9,3892.14,Tammy Martin,29,Male,East,daniel67@yahoo.com,Recent,Clothing,432.46,475,,,
597,2023-09-22,87,11,6,4521.12,Rebecca Richardson,41,Male,West,zmartin@yahoo.com,Road,Books,753.52,479,143.0,2023-06-21,Defective
598,2023-12-26,21,16,1,432.46,Jennifer Johnston,37,Female,East,turnerangela@thomas.com,Recent,Clothing,432.46,475,,,
599,2023-05-23,184,15,4,2644.96,Craig Smith,48,Male,West,peggyreed@gmail.com,How,Electronics,661.24,374,,,
600,2023-03-17,49,14,3,1164.0,Michael Schneider,36,Female,East,samantha13@rowe-diaz.org,Important,Clothing,388.0,53,,,
601,2023-03-02,114,33,8,2138.16,Michele Ingram,50,Male,South,vincent22@gmail.com,Improve,Furniture,267.27,174,,,
602,2023-07-01,129,19,1,207.5,Jonathan Stewart,58,Female,South,tammy54@gmail.com,Check,Books,207.5,346,,,
603,2023-01-31,94,43,3,2249.25,Anthony Gonzales,55,Female,West,pbrooks@glover.biz,Cup,Furniture,749.75,280,,,
604,2023-01-11,161,27,5,2181.0,Patricia Mercado,49,Female,East,basselizabeth@young-wilson.com,Safe,Books,436.2,299,54.0,2023-12-29,Wrong Item
605,2023-10-17,58,34,9,6719.22,Patricia Johnson,42,Male,East,shelly79@hotmail.com,Dream,Electronics,746.58,255,,,
606,2023-07-26,12,8,5,609.7,Tammy Martin,29,Male,East,daniel67@yahoo.com,Office,Electronics,121.94,472,,,
607,2023-09-26,85,18,2,1924.0,Shawn Taylor,34,Female,South,melvinroman@nelson.com,These,Clothing,962.0,95,,,
608,2023-09-20,13,23,7,2532.6,Kristen Johnson,63,Female,North,jennifer19@yahoo.com,Few,Furniture,361.8,132,,,
609,2023-10-23,108,19,9,1867.5,Catherine Walker,36,Female,South,paustin@yahoo.com,Check,Books,207.5,346,,,
610,2023-05-09,121,18,5,4810.0,Michael Mcclain,64,Female,East,kelly15@booker.net,These,Clothing,962.0,95,,,
611,2023-06-11,68,36,6,3154.26,Jason Nelson,22,Female,North,blairangela@jackson-wagner.org,Big,Electronics,525.71,83,,,
612,2023-05-03,14,31,2,562.18,William Brady,56,Male,West,daniel80@hotmail.com,Operation,Electronics,281.09,47,,,
613,2023-11-23,125,33,6,1603.62,Sarah Adams,24,Male,West,tonyyu@yahoo.com,Improve,Furniture,267.27,174,,,
